GoogleGeoCode,Google GeoCode,https://splunkbase.splunk.com/app/3597/,1.6#6.4|6.5|6.6|;1.6.0#6.4|6.5|6.6|;1.2#6.5|6.6|;1.4#6.5|6.6|;1.5#6.5|6.6|;1.7.1#6.3|6.4|6.5|6.6|7.0|;1.3#6.5|6.6|;1.0#6.5|;1.1#6.5|
SoleraDeepSeeApp,Solera DeepSee App for Splunk,https://splunkbase.splunk.com/app/463/,1.1.1#4.2|4.3|5.0|;1.1.0#4.2|4.3|5.0|;1.0#4.2|4.3|5.0|;1.0.1#4.2|4.3|5.0|
aplura_intrusion_app,PAVO Intrusion App For Splunk,https://splunkbase.splunk.com/app/4730/,1.1.3#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.2#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.1.1#7.2|7.3|;1.1.4#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
EDRevals,MITRE ATTACK EDR evaluations,https://splunkbase.splunk.com/app/4641/,1.1.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.2.0#7.2|7.3|8.0|8.1|8.2|9.0|;1.0.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
TA-cloudflare,Cloudflare Technology Add-on for Splunk,https://splunkbase.splunk.com/app/5114/,1.0.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
opsgenie_itsi,OpsGenie for Splunk ITSI,https://splunkbase.splunk.com/app/4051/,1.0.0#6.3|6.4|6.5|6.6|7.0|7.1|
weather,Web Services Weather as Scripted Input,https://splunkbase.splunk.com/app/201/,1.2#6.1|;1.0#4.0|4.1|4.2|4.3|5.0|;1.1#4.0|4.1|4.2|4.3|5.0|
ta-bamboo,Splunk Add-on for Bamboo,https://splunkbase.splunk.com/app/3440/,1.0#6.4|6.5|
TA-openweather-current-add-on-for-splunk,OpenWeather Current Add-On for Splunk,https://splunkbase.splunk.com/app/5702/,1.0.0#8.2|9.0|;1.1.0#8.0|8.1.2008|8.1|8.2|9.0|
TA-cyware-orchestration,Cyware Orchestration Add On for Splunk,https://splunkbase.splunk.com/app/5406/,1.0.0#8.0|8.1.2008|8.1|8.2|9.0|
TA-fireeye-dod-add-on,FireEye Detection on Demand Add On,https://splunkbase.splunk.com/app/5317/,1.0.0#8.0|8.1.2008|8.1|8.2|9.0|
63720c6e-de84-11eb-bde7-0a4d0a96e15d,Zscaler Cloud NSS,https://splunkbase.splunk.com/app/5644/,null#|
iis_inputs,Inputs generator for the Add-on for IIS,https://splunkbase.splunk.com/app/5113/,1.0.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
brivo_ta,Brivo TA,https://splunkbase.splunk.com/app/3094/,1.1.3#6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.1.2#6.0|6.1|6.2|6.3|6.4|
splunk_app_addon-builder,Splunk Add-on Builder,https://splunkbase.splunk.com/app/2962/,4.0.0#8.0|8.1|8.2|9.0|;3.0.1#8.0|8.1.2008|8.1|8.2|9.0|;2.2.0#7.2|7.1|7.0|6.6|6.5|;4.1.0#8.1|8.2|9.0|;3.0.2#8.0|8.1.2008|8.1|8.2|9.0|;3.0.0#8.0|8.1.2008|8.1|8.2|9.0|;2.1.2#6.4|6.5|6.6|;2.1.1#6.4|6.5|6.6|;2.1.0#6.4|6.5|;2.0.0#6.4|6.5|;1.1.0#6.3|6.4|;1.0.1#6.3|6.4|;1.0.0#6.3|6.4|;4.1.1#8.1|8.2|9.0|
TA_whois_xml_registrant_alert_api,Whois XML Registrant Alert API for Splunk,https://splunkbase.splunk.com/app/5236/,1.0.2#8.0|8.1.2008|8.1|8.2|9.0|;1.0.3#8.0|8.1|8.2|9.0|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|;1.0.4#8.0|8.1.2008|8.1|8.2|9.0|
IA-vmware_app_for_splunk,IA - VMware Carbon Black Cloud,https://splunkbase.splunk.com/app/5333/,1.1.2#8.0|8.1|8.2|9.0|;1.1.1#8.0|8.1|;1.1.0#8.0|8.1.2008|8.1|8.2|9.0|;1.0.3#8.0|8.1.2008|8.1|8.2|9.0|;1.0.0#8.0|8.1.2008|8.1|8.2|9.0|;1.1.3#8.0|8.1|8.2|9.0|;1.1.4#8.0|8.1.2008|8.1|8.2|9.0|;1.1.5#8.1|8.2|9.0|
cve_insights,CVE Insights,https://splunkbase.splunk.com/app/5582/,1.0.0#7.3|;1.0.1#7.3|
TA-resolve-itsi,Resolve Add-on for Splunk IT Service Intelligence,https://splunkbase.splunk.com/app/3331/,1.0.0#6.4|
PIOLINK_TiFRONT_Security_Suite,PIOLINK TiFRONT Security Switch Suite,https://splunkbase.splunk.com/app/1749/,1.0.0#6.0|
TA-hibp-api,have i been pwned checker (v3 API),https://splunkbase.splunk.com/app/4665/,1.0#7.0|7.1|7.2|;1.0.1#7.1|7.2|7.3|
sentinelone_app_for_splunk,SentinelOne App For Splunk,https://splunkbase.splunk.com/app/5433/,5.0.0#8.0|8.1|8.2|9.0|;5.0.1#8.0|8.1|8.2|9.0|;5.1.2#8.0|8.1|8.2|9.0|;5.1.1#8.0|8.1|8.2|9.0|;5.1.0#8.0|8.1|8.2|9.0|;5.1.3#8.1|8.2|9.0|;5.1.4#8.0|8.1.2008|8.1|8.2|9.0|;5.1.5#8.0|8.1.2008|8.1|8.2|9.0|;5.1.6#8.1|8.2|9.0|
aplura_viz_encrypted_credentials,Custom Viz - Encrypted Credentials Manager,https://splunkbase.splunk.com/app/3253/,1.0.5#6.4|6.5|6.6|7.0|7.1|;1.0.4#6.4|;1.0.3#6.4|
webgl_globe,WebGL Globe,https://splunkbase.splunk.com/app/3674/,2.0.1#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.0#6.4|6.5|6.6|;2.0.3#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.2#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|
DA-ITSI-TELEGRAF-KAFKA,ITSI Module for Kafka smart monitoring,https://splunkbase.splunk.com/app/4261/,1.1.10#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.6#7.0|7.1|7.2|;1.0.4#7.0|7.1|7.2|;1.0.5#7.0|7.1|7.2|;1.0.2#7.0|7.1|7.2|;1.0.3#7.0|7.1|7.2|;1.0.1#7.0|7.1|7.2|;1.1.3#7.0|7.1|7.2|;1.1.1#7.0|7.1|7.2|;1.1.0#7.0|7.1|7.2|;1.1.7#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.6#7.0|7.1|7.2|7.3|;1.1.5#7.0|7.1|7.2|;1.1.4#7.0|7.1|7.2|;1.1.9#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.8#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.2#7.0|7.1|7.2|;1.0.0#7.0|7.1|7.2|
Hurricane_Labs_App_for_Shodan,Hurricane Labs App for Shodan,https://splunkbase.splunk.com/app/1767/,2.0.9#8.0|8.1.2008|8.1|8.2|9.0|;2.0.8#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.5#7.0|7.1|7.2|7.3|;2.0.4#7.0|7.1|7.2|7.3|;2.0.7#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.6#7.0|7.1|7.2|7.3|;2.0.1#6.6|7.0|7.1|7.2|;1.5.1#6.6|7.0|;2.0.2#7.0|7.1|7.2|7.3|;2.1.0#8.0|8.1.2008|8.1|8.2|9.0|;2.0.3#7.0|7.1|7.2|7.3|;1.4#6.0|6.1|6.2|;1.5#6.0|6.1|6.2|6.3|6.4|6.5|6.6|;1.2#6.0|6.1|;2.2.2#8.0|8.1|8.2|9.0|;1.0#6.0|;1.1#6.0|6.1|;2.2.3#8.0|8.1.2008|8.1|8.2|9.0|;2.2.1#8.0|8.1|8.2|9.0|;2.2.0#8.0|8.1|8.2|9.0|;2.0.0#6.6|7.0|7.1|7.2|
cisco_cybervision_app_for_splunk,Cisco Cyber Vision Splunk App,https://splunkbase.splunk.com/app/5747/,1.0.0#8.1|8.2|9.0|
Ansible_Splunk,Ansible Monitoring and Diagnostics,https://splunkbase.splunk.com/app/4023/,1.2.1#6.4|6.5|6.6|7.0|7.1|;1.2.2#6.4|6.5|6.6|7.0|7.1|;1.2.0#6.4|6.5|6.6|7.0|7.1|;1.1.0#6.5|6.6|7.0|7.1|;1.0.0#7.1|;1.2.3#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
TA-dmarc,TA-dmarc add-on for Splunk,https://splunkbase.splunk.com/app/3752/,2.0.1#6.3|6.4|6.5|6.6|7.0|;2.1.1#6.3|6.4|6.5|6.6|7.0|7.1|;3.0.0#6.3|6.4|6.5|6.6|7.0|7.1|;2.0.0#6.3|6.4|6.5|6.6|7.0|;1.2.1#6.3|6.4|6.5|6.6|7.0|;3.1.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;3.2.4#7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.2.0#6.3|6.4|6.5|6.6|7.0|;3.2.3#7.1|7.2|7.3|8.0|8.1|8.2|9.0|;3.2.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.2.1#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.2.5#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.2.2#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.1.1#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;4.0.0#8.0|8.1.2008|8.1|8.2|9.0|
zstd_decompress,zstd decompression,https://splunkbase.splunk.com/app/4255/,1.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
d11618a6-da91-11eb-8234-06c84e5ebef5,Scheduling Inspector,https://splunkbase.splunk.com/app/5636/,null#|
Splunk_TA_PassManPro,Splunk TA for Password Manager Pro,https://splunkbase.splunk.com/app/2762/,1.01#6.2|;1.0#6.2|
TA-add-on-for-cisco-prime-infrastructure,Add-on for Cisco Prime Infrastructure,https://splunkbase.splunk.com/app/5020/,2.1.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.1.1#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.1.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
Splunk_TA_microsoft-iis,Splunk Add-on for Microsoft IIS,https://splunkbase.splunk.com/app/3185/,1.2.0#7.2|7.3|8.0|8.1|8.2|9.0|;1.0.0#7.0|6.6|6.5|6.4|6.3|;1.0.1#7.0|7.1|7.2|8.0|8.1|8.2|9.0|6.6|
rhombus-systems,Rhombus Systems Splunk Add-On,https://splunkbase.splunk.com/app/4249/,1.0.0#7.2|
ce2984e6-ce1e-11e5-8cf1-0227f781a8ed,Splunk Add-on for Enterasys Networks,https://splunkbase.splunk.com/app/3047/,-
e4dc30c6-bd0d-44a9-965f-08fa21311ac5,Time-based reporting for Websense Web Security,https://splunkbase.splunk.com/app/844/,2.1#5.0|6.0|;2.0#5.0|;1.0#5.0|
1ee154b2-562f-11e5-94fc-0aed84b7c0b3,Collectd App for Splunk Enterprise,https://splunkbase.splunk.com/app/2875/,null#|
ossec,Reporting and Management for OSSEC,https://splunkbase.splunk.com/app/300/,1.1.75#4.1|4.2|4.3|5.0|;1.1.84#4.1|4.2|4.3|5.0|;1.1.88#4.1|4.2|4.3|5.0|;1.2.92#6.0|6.1|6.2|6.3|6.4|6.5|;1.1.89#5.0|6.0|6.1|6.2|;1.1.77#4.1|4.2|4.3|5.0|;1.1.80#4.1|4.2|4.3|5.0|;1.1.81#4.1|4.2|4.3|5.0|;1.0.26#4.1|4.2|4.3|5.0|;1.1.79#4.1|4.2|4.3|5.0|;1.1.85#4.1|4.2|4.3|5.0|;1.1.74#4.1|4.2|4.3|5.0|;1.1.71#4.1|4.2|4.3|5.0|;1.1.68#4.1|4.2|4.3|5.0|;1.1.65#4.1|4.2|4.3|5.0|
HK_SystemsManagement,HK Systems Management,https://splunkbase.splunk.com/app/2626/,1.0.0#6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|
Splunk_DA-ESS_PCICompliance,Splunk App for PCI Compliance - Splunk Enterprise Security,https://splunkbase.splunk.com/app/2897/,4.5.0#8.0|8.1|;4.4.1#8.0|8.1|8.2|9.0|;4.1.0#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;4.4.0#8.0|8.1|8.2|9.0|;3.4.0#6.5|6.6|7.0|;4.0.1#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;4.0.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.5.0#6.6|7.0|;4.3.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|;4.6.0#8.0|8.1|8.2|9.0|;4.1.1#7.3|8.0|8.1.2008|8.1|8.2|9.0|;4.6.2#8.1|8.2|9.0|;3.6.0#7.1|;3.7.1#7.1|7.2|;3.7.0#7.1|7.2|;5.0.0#8.2|9.0|8.0|8.1|;5.0.1#8.2|9.0|;4.6.1#8.0|8.1|8.2|9.0|;4.5.1#8.0|8.1.2008|8.1|8.2|9.0|;3.6.0A#7.1|;3.3.2#6.4|6.5|;3.3.1#6.4|6.5|;3.0.4#6.3|6.4|6.5|;3.0.2#6.3|6.5|;3.3.0#6.4|6.5|;3.2.1#6.3|6.4|;3.1.2#6.3|6.4|6.5|;3.2.0#6.3|6.4|;3.1.1#6.3|6.4|;3.1.0#6.3|6.4|;3.0.1#6.3|;3.0.0#6.3|;1.0.0#6.2|
amelia,Amelia,https://splunkbase.splunk.com/app/4858/,1.3.0#8.0|8.1.2008|8.1|8.2|9.0|;1.1.4#8.0|8.1|8.2|9.0|;1.2.0#8.0|8.1.2008|8.1|8.2|9.0|;1.0.0#7.2|7.3|8.0|8.1|8.2|9.0|7.1|7.0|;1.0.1#7.2|7.3|8.0|8.1|8.2|9.0|7.1|;1.1.3#7.2|7.3|8.0|8.1|8.2|9.0|;1.1.2#7.2|7.3|8.0|8.1|8.2|9.0|;1.1.1#7.2|7.3|8.0|8.1|8.2|9.0|;1.1.0#7.2|7.3|8.0|8.1|8.2|9.0|
secureauth_idp,SecureAuth IdP Splunk App,https://splunkbase.splunk.com/app/3008/,1.3.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|8.1.2008|;1.2.18317#7.0|7.1|6.6|6.5|6.4|;16026.4#7.0|6.3|6.2|;1.1.17262#7.0|6.6|6.5|6.4|6.3|;1.2.18136#7.0|7.1|6.6|6.5|6.4|6.3|6.2|;16013.1#7.0|6.2|;1.2.18169#7.0|7.1|6.6|6.5|6.4|6.3|;1.4.3#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.4.2#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.4.1#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|8.1.2008|;1.4.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|;16350.1#6.2|6.3|6.4|6.5|;16026.3#6.2|6.3|;16026.2#6.2|6.3|;1.4.4#7.0|7.1|7.2|7.3|8.0|8.1|8.2|
1ebbb388-6c77-11eb-a90c-0ac6592faf19,XATP for Pharmaceutical Supply Chain Security,https://splunkbase.splunk.com/app/5434/,null#|
TA-Azure-inventory,Microsoft Azure Metadata Inventory Add-on for Splunk,https://splunkbase.splunk.com/app/4103/,1.1.0#6.5|6.6|7.0|7.1|7.2|;1.2.0#6.5|6.6|7.0|7.1|7.2|;1.0.0#6.5|6.6|7.0|7.1|7.2|
SplunkEnterpriseSecurityInstaller,Splunk Enterprise Security,https://splunkbase.splunk.com/app/263/,4.5.3#6.4|6.5|;6.0.2#7.2|7.3|8.0|;6.1.0#8.0|;6.4.0#8.0|8.1|8.2|;6.0.1#7.2|7.3|8.0|7.1|;5.0.1#6.6|7.0|;6.6.2#8.0|8.1.2008|8.1|8.2|9.0|;5.1.1#7.1|7.2|;6.0#7.2|7.3|8.0|;4.7.6#6.5|6.6|7.0|;6.6.0#8.0|8.1|8.2|9.0|;6.4.1#8.0|8.1|8.2|9.0|;5.2.2#7.1|7.2|;6.2.0#8.0|8.1|8.2|;5.3.1#7.1|7.2|7.3|;5.3.0#7.1|7.2|7.3|;6.1.1#8.0|;7.0.0#8.1|8.2|9.0|;7.0.1#8.1|8.2|9.0|;6.6.1#8.0|8.1|8.2|9.0|;6.5.1#8.0|8.1.2008|8.1|;6.5.0#8.0|8.1.2008|8.1|8.2|9.0|;6.3.0#8.0|8.1.2008|8.1|8.2|9.0|;5.2.1#7.1|7.2|;5.2.0#7.1|7.2|;5.1.0#7.1|;5.1.0A#7.1|;4.7.5#6.5|6.6|7.0|;5.0.0#6.6|7.0|;5.0.0-to-be-deleted#6.6|7.0|;4.7.4#6.5|6.6|7.0|;4.7.3#6.5|6.6|7.0|;4.7.2#6.5|6.6|7.0|;4.7.1#6.5|6.6|;4.1.4#6.3|6.4|6.5|;4.0.6#6.3|6.4|6.5|;4.7.0#6.5|6.6|;d4c519b8-eef8-11e6-a1bf-02f13bdc2585#|;4.5.2#6.4|6.5|;4.5.1#6.4|6.5|;4.5.0#6.4|6.5|;4.0.5#6.3|6.4|6.5|;4.1.3#6.3|6.4|6.5|;4.1.2#6.3|6.4|6.5|;4.0.4#6.3|6.4|6.5|;4.1.1#6.3|6.4|;4.1.0#6.3|6.4|;4.0.3#6.3|6.4|;3.3.3#6.2|6.3|6.4|;4.0.2#6.3|6.4|;4.0.1#6.3|;4.0.0#6.3|;3.3.2#6.2|6.3|;3.3.1#6.2|;3.3.0#6.2|;3.2.2#6.2|;3.2.1#6.2|;3.2.0#6.2|;3.1.1#6.1|6.2|;3.1.0#6.1|;3.0.1#6.0|6.1|;3.0.0#6.0|;2.4.1#5.0|;2.4.0#5.0|;2.2.1#5.0|;2.2.0#5.0|;2.0.2#5.0|;2.0.1#5.0|;2.0#5.0|
TA-sentinelone,SentinelOne TA (Add-on) for Splunk,https://splunkbase.splunk.com/app/4187/,3.6.3#6.5|6.6|7.0|7.1|7.2|7.3|;4.0.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;3.6.2#6.5|6.6|7.0|7.1|7.2|7.3|;3.6.1#6.5|6.6|7.0|7.1|7.2|;3.6.0#6.5|6.6|7.0|7.1|7.2|;3.5.6#6.5|6.6|7.0|7.1|7.2|;3.5.5#6.5|6.6|7.0|7.1|;3.5.4#6.5|6.6|7.0|7.1|;3.5.3#6.5|6.6|7.0|7.1|7.2|;3.5.2#6.6|7.0|7.1|7.2|
Expressway_Service_Gateway_API_Analytics,Intel Expressway Custom API Analytics,https://splunkbase.splunk.com/app/1679/,1.0#6.0|
TA-cmdReporter,cmdReporter macOS security audit and log parsing Add-on,https://splunkbase.splunk.com/app/4722/,1.3.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.2.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0#6.5|6.6|7.0|7.1|7.2|7.3|;1.1#6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;11.3.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
TA-deltaby,TA-deltaby,https://splunkbase.splunk.com/app/1728/,0.1#5.0|6.0|
technology_inventory_ta,Technology Inventory Add-on for Splunk,https://splunkbase.splunk.com/app/3032/,2.0.4#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;2.0.3#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;2.0.2#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;2.0.1#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;2.0#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;0.5#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;0.0#5.0|6.0|6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|
wordcloud_app,Wordcloud Custom Visualization,https://splunkbase.splunk.com/app/3212/,1.11#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0#6.4|;1.1#6.4|
TA_whois_xml_website_contacts_api,Whois XML Website Contacts API for Splunk,https://splunkbase.splunk.com/app/5344/,1.0.2#8.0|8.1|8.2|9.0|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|;1.0.3#8.0|8.1.2008|8.1|8.2|9.0|
TA-nutanix,TA for Nutanix Prism,https://splunkbase.splunk.com/app/3103/,1.3#6.3|6.4|6.5|6.6|7.0|7.1|;2.1.0#7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.4#6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;2.0.0#6.1|6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|8.0|;1.0#6.2|6.3|;1.1#6.2|6.3|6.4|;2.2.0#7.3|8.0|8.1|8.2|9.0|
cyberint_argos,CyberInt Argos App for Splunk,https://splunkbase.splunk.com/app/4024/,2.0.4#7.0|7.1|;2.0.1#7.0|7.1|;2.0.0#7.0|7.1|;2.0.3#7.0|7.1|;2.0.2#7.0|7.1|
uberAgent_logcollector_TA,uberAgent Log Collector TA,https://splunkbase.splunk.com/app/1815/,1.1.0#7.1|7.2|7.3|8.0|8.1|8.2|9.0|7.0|6.6|6.5|6.4|6.3|6.2|6.1|6.0|5.0|;1.2.0#7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.0.1#6.0|6.1|;1.2.2#7.1|7.2|7.3|8.0|8.1|8.2|9.0|
search_phishiq,Phishiq Search,https://splunkbase.splunk.com/app/4716/,0.0.2#7.3|;0.0.1#7.3|
aruba_networks_app,Aruba Networks App for Splunk,https://splunkbase.splunk.com/app/4664/,0.1.0#7.0|7.1|7.2|7.3|;0.1.1#7.0|7.1|7.2|7.3|
TA-google_analytics_reporting,Google Analytics Reporting for Splunk,https://splunkbase.splunk.com/app/4174/,0.2.0#7.0|7.1|7.2|;0.2.1#|
TA-armory,Armory Splunk App for Spinnaker,https://splunkbase.splunk.com/app/5135/,1.0.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
DA-LDAP,Dashboard use cases for TA-LDAP,https://splunkbase.splunk.com/app/1853/,1.0.1#7.0|7.1|7.2|7.3|;1.0#6.0|6.1|
performance-analysis,Performance Analysis Viz,https://splunkbase.splunk.com/app/4258/,1.3.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.1.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.2.0#6.5|6.6|7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.4.0#7.0|7.1|7.2|7.3|8.0|8.1|8.2|9.0|;1.0.0#6.5|6.6|7.0|7.1|7.2|7.3|
DA-ITSI-CONTINUOUSDELIVERY,Splunk ITSI Module for Continuous Delivery,https://splunkbase.splunk.com/app/3439/,1.0.0#6.4|6.5|
WikiApp,WikiApp,https://splunkbase.splunk.com/app/711/,1.0#4.0|4.1|4.2|4.3|5.0|
TA-dobump,TA-dobump,https://splunkbase.splunk.com/app/4783/,1.0.2#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.1#7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
App_DB_Cybertech,DB Cybertech Splunk Application,https://splunkbase.splunk.com/app/4042/,2.1.0#7.0|7.1|7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.2#6.6|7.0|7.1|;2.0.1#6.6|7.0|7.1|7.2|;2.0.3#6.6|7.0|7.1|7.2|;2.0.2#6.6|7.0|7.1|7.2|
7c0480a6-3136-11ea-9e94-0a3d9bd9f6ec,SAP API Management Monitoring App for Splunk,https://splunkbase.splunk.com/app/4835/,null#|
SafeNetAT,SafeNet AT KeySecure,https://splunkbase.splunk.com/app/4079/,1.6#6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;1.2#6.3|6.4|6.6|7.0|7.1|7.2|;1.3#6.2|6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.0#6.0|6.1|6.2|6.3|6.4|6.5|6.6|;1.1#6.0|6.1|6.2|6.3|6.4|6.5|6.6|
Splunk_TA_mcafee_epo_syslog,Splunk Add-on for McAfee ePO Syslog,https://splunkbase.splunk.com/app/5085/,1.0.0#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|
essential8-app,Essential 8 App for Splunk,https://splunkbase.splunk.com/app/4050/,1.2.3#7.2|7.3|8.0|8.1|8.2|9.0|;1.2.0#6.6|7.0|7.1|7.2|;1.2.1#6.6|7.0|7.1|7.2|7.3|;1.0.1#6.6|7.0|7.1|;1.2.2#7.2|7.3|8.0|8.1.2008|8.1|8.2|9.0|;1.0.0#6.6|7.0|7.1|
TA-asngen,ASN Lookup Generator,https://splunkbase.splunk.com/app/3531/,1.1.1#7.0|7.1|7.2|7.3|;1.1.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|7.3|;1.2.1#7.2|7.3|8.0|8.1|8.2|9.0|;1.0.1#6.3|6.4|6.5|6.6|7.0|7.1|7.2|;1.0.0#6.3|6.4|6.5|6.6|7.0|7.1|7.2|;0.1.2#6.3|6.4|6.5|6.6|7.0|7.1|7.2|;0.1.1#6.3|6.4|6.5|6.6|
TA-oci-logging-addon,OCI Logging Addon for Splunk,https://splunkbase.splunk.com/app/5222/,1.1.0#8.0|8.1|8.2|9.0|;1.0.18#8.0|;2.2.0#8.0|8.1.2008|8.1|8.2|9.0|;1.0.17#8.0|;1.0.16#8.0|;1.0.15#8.0|;1.0.14#8.0|;1.0.12#8.0|;1.0.11#8.0|;1.0.10#8.0|;1.0.9#8.0|;1.0.8#8.0|8.1.2008|8.1|8.2|9.0|;1.0.7#8.0|8.1.2008|8.1|8.2|9.0|;1.0.6#8.0|8.1.2008|8.1|8.2|9.0|;1.0.5#8.0|8.1.2008|8.1|8.2|9.0|;1.0.3#8.0|8.1.2008|8.1|8.2|9.0|;1.0.2#8.0|8.1.2008|8.1|8.2|9.0|;1.0.1#8.0|8.1.2008|8.1|8.2|9.0|;1.0.0#8.0|8.1.2008|8.1|8.2|9.0|
ee51b198-f7cb-11e7-b156-02321b67a9d4,Symantec Web Security Service (WSS) App for Splunk,https://splunkbase.splunk.com/app/3855/,null#|
ae8b0acf-2a6a-493f-8ca4-cefd168a48b0,MobileIron App for Splunk Enterprise,https://splunkbase.splunk.com/app/1755/,-
